1285498,架豆,1186,蔬菜,,,2.0,3.0,2.5,鲁,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285497,豆王,1186,蔬菜,,,2.5,4.0,3.25,云鲁,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285496,扁豆,1186,蔬菜,,,2.0,3.0,2.5,云鲁,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285495,豇豆,1186,蔬菜,,,2.5,4.0,3.25,桂琼鲁,白（粗）\绿（细）,斤,2022-05-27 00:00:00,,138,,admin,,,
1285534,娃娃菜,1186,蔬菜,,,0.6,0.8,0.7,豫冀,大,斤,2022-05-27 00:00:00,,138,,admin,,,
1285533,小白菜,1186,蔬菜,,,0.6,0.7,0.65,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285532,圆白菜,1186,蔬菜,,,0.5,0.7,0.6,冀,暄,斤,2022-05-27 00:00:00,,138,,admin,,,
1285531,圆白菜,1186,蔬菜,,,0.3,0.4,0.35,冀,露地,斤,2022-05-27 00:00:00,,138,,admin,,,
1285530,紫甘蓝,1186,蔬菜,,,0.8,0.9,0.85,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285529,芹菜,1186,蔬菜,,,1.1,1.5,1.3,冀京,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285528,西芹,1186,蔬菜,,,2.2,2.5,2.35,豫辽,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285527,菠菜,1186,蔬菜,,,1.5,2.0,1.75,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285526,莴笋,1186,蔬菜,,,0.5,1.0,0.75,鲁津,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285525,团生菜,1186,蔬菜,,,0.8,1.0,0.9,京冀,白球\净,斤,2022-05-27 00:00:00,,138,,admin,,,
1285524,散叶生菜,1186,蔬菜,,,0.8,2.5,1.65,冀辽,毛\净,斤,2022-05-27 00:00:00,,138,,admin,,,
1285523,罗马生菜,1186,蔬菜,,,1.8,2.1,1.95,冀滇,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285522,油菜,1186,蔬菜,,,0.6,0.8,0.7,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285521,香菜,1186,蔬菜,,,1.5,2.0,1.75,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285520,茴香,1186,蔬菜,,,1.0,1.5,1.25,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285519,韭菜,1186,蔬菜,,,1.0,1.3,1.15,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285518,苦菊,1186,蔬菜,,,1.2,2.0,1.6,冀辽,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285517,油麦菜,1186,蔬菜,,,0.7,0.8,0.75,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285516,散菜花,1186,蔬菜,,,1.7,2.3,2.0,陕,泡沫箱,斤,2022-05-27 00:00:00,,138,,admin,,,
1285515,散菜花,1186,蔬菜,,,1.0,1.5,1.25,苏陕豫,袋装,斤,2022-05-27 00:00:00,,138,,admin,,,
1285474,小米椒,1186,蔬菜,,,15.0,16.0,15.5,云,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285473,彩椒,1186,蔬菜,,,4.0,5.0,4.5,鲁冀,红\黄,斤,2022-05-27 00:00:00,,138,,admin,,,
1285472,白萝卜,1186,蔬菜,,,0.4,0.6,0.5,鄂冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285471,心里美,1186,蔬菜,,,1.5,1.6,1.55,冀,泥\洗,斤,2022-05-27 00:00:00,,138,,admin,,,
1285470,卞萝卜,1186,蔬菜,,,1.4,1.6,1.5,冀鲁,洗,斤,2022-05-27 00:00:00,,138,,admin,,,
1285469,青萝卜,1186,蔬菜,,,1.2,1.5,1.35,鲁,洗（水果）,斤,2022-05-27 00:00:00,,138,,admin,,,
1285468,青萝卜,1186,蔬菜,,,0.5,0.6,0.55,津鲁冀,洗,斤,2022-05-27 00:00:00,,138,,admin,,,
1285467,胡萝卜,1186,蔬菜,,,0.6,0.9,0.75,鲁,泥,斤,2022-05-27 00:00:00,,138,,admin,,,
1285466,胡萝卜,1186,蔬菜,,,1.2,1.4,1.3,鲁闽,洗,斤,2022-05-27 00:00:00,,138,,admin,,,
1285465,土豆,1186,蔬菜,,,0.7,1.0,0.85,冀,老,斤,2022-05-27 00:00:00,,138,,admin,,,
1285464,土豆,1186,蔬菜,,,1.3,1.6,1.45,云桂鲁,新,斤,2022-05-27 00:00:00,,138,,admin,,,
1285463,葱头,1186,蔬菜,,,0.8,1.0,0.9,豫皖,黄,斤,2022-05-27 00:00:00,,138,,admin,,,
1285462,葱头,1186,蔬菜,,,0.7,1.0,0.85,豫皖,红,斤,2022-05-27 00:00:00,,138,,admin,,,
1285461,山药,1186,蔬菜,,,4.5,5.0,4.75,冀,脆\麻新,斤,2022-05-27 00:00:00,,138,,admin,,,
1285460,山药,1186,蔬菜,,,6.5,8.0,7.25,豫冀,铁棍,斤,2022-05-27 00:00:00,,138,,admin,,,
1285459,莲藕,1186,蔬菜,,,3.5,4.5,4.0,津,泥\洗,斤,2022-05-27 00:00:00,,138,,admin,,,
1285458,红薯,1186,蔬菜,,,2.2,2.6,2.4,冀,济薯26,斤,2022-05-27 00:00:00,,138,,admin,,,
1285457,红薯,1186,蔬菜,,,2.8,3.6,3.2,粤琼,西瓜红\烟薯,斤,2022-05-27 00:00:00,,138,,admin,,,
1285456,紫薯,1186,蔬菜,,,2.5,4.0,3.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285455,茭白,1186,蔬菜,,,5.0,5.5,5.25,粤,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285454,荸荠,1186,蔬菜,,,2.8,3.0,2.9,徽,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285453,芋头,1186,蔬菜,,,2.4,2.8,2.6,鲁,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285452,姜,1186,蔬菜,,,0.8,2.2,1.5,冀鲁,姜头\整,斤,2022-05-27 00:00:00,,138,,admin,,,
1285451,大蒜,1186,蔬菜,,,1.8,3.0,2.4,豫苏鲁,老,斤,2022-05-27 00:00:00,,138,,admin,,,
1285450,大蒜,1186,蔬菜,,,1.2,1.9,1.55,豫,新,斤,2022-05-27 00:00:00,,138,,admin,,,
1285449,蒜米,1186,蔬菜,,,1.8,3.0,2.4,鲁,机剥\手工,斤,2022-05-27 00:00:00,,138,,admin,,,
1285448,大葱,1186,蔬菜,,,1.2,1.5,1.35,闽沪鲁,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285447,小葱,1186,蔬菜,,,1.5,2.2,1.85,豫,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285446,蒜苗,1186,蔬菜,,,2.0,5.0,3.5,豫鲁,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285445,蒜黄,1186,蔬菜,,,5.0,5.5,5.25,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285444,青蒜,1186,蔬菜,,,1.6,2.0,1.8,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285443,平菇,1186,蔬菜,,,3.0,4.0,3.5,京,小叶,斤,2022-05-27 00:00:00,,138,,admin,,,
1285442,香菇,1186,蔬菜,,,3.5,6.0,4.75,冀,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285441,白玉菇,1186,蔬菜,,,3.0,3.5,3.25,京,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285440,口蘑,1186,蔬菜,,,7.0,7.5,7.25,豫,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285439,杏鲍菇,1186,蔬菜,,,2.3,3.0,2.65,苏,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285438,金针菇,1186,蔬菜,,,2.0,2.4,2.2,辽,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285437,油菜,1186,蔬菜,1199,水菜,0.8,1.0,0.9,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285436,小白菜,1186,蔬菜,1199,水菜,1.0,1.5,1.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285435,油麦菜,1186,蔬菜,1199,水菜,1.2,1.5,1.35,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285434,奶白菜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285433,散生菜,1186,蔬菜,1199,水菜,1.5,1.8,1.65,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285432,香葱,1186,蔬菜,1199,水菜,2.0,3.0,2.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285431,茼蒿,1186,蔬菜,1199,水菜,4.0,4.5,4.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285430,蒿子秆,1186,蔬菜,1199,水菜,2.0,2.5,2.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285429,水萝卜,1186,蔬菜,1199,水菜,2.0,3.0,2.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285428,樱桃萝卜,1186,蔬菜,1199,水菜,3.0,3.5,3.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285427,香芹,1186,蔬菜,1199,水菜,2.0,2.5,2.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285426,菠菜,1186,蔬菜,1199,水菜,3.5,4.0,3.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285425,苋菜,1186,蔬菜,1199,水菜,4.0,4.5,4.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285424,菊花菜,1186,蔬菜,1199,水菜,1.0,1.5,1.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285423,青蒜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285422,盖菜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285421,芥兰,1186,蔬菜,1199,水菜,2.0,2.5,2.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285420,菜心,1186,蔬菜,1199,水菜,1.5,2.5,2.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285419,空心菜,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285418,鸡毛菜,1186,蔬菜,1199,水菜,1.0,1.5,1.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285417,荆芥,1186,蔬菜,1199,水菜,4.0,4.5,4.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285416,紫苏叶,1186,蔬菜,1199,水菜,4.0,4.5,4.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285415,豌豆苗,1186,蔬菜,1199,水菜,4.5,5.0,4.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285414,快菜,1186,蔬菜,1199,水菜,1.2,1.5,1.35,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285413,苦菊,1186,蔬菜,1199,水菜,2.0,2.5,2.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285412,穿心莲,1186,蔬菜,1199,水菜,1.5,2.0,1.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285411,木耳菜,1186,蔬菜,1199,水菜,3.0,3.5,3.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285410,椰青,1187,水果,1211,其他类,6.0,7.0,6.5,,,个,2022-05-27 00:00:00,,138,,admin,,,
1285409,菠萝,1187,水果,1211,其他类,1.5,2.5,2.0,,箱装（上六下六）,斤,2022-05-27 00:00:00,,138,,admin,,,
1285408,国产凤梨,1187,水果,1211,其他类,3.0,3.3,3.15,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285407,圣女果,1187,水果,1211,其他类,4.0,5.0,4.5,,千禧,斤,2022-05-27 00:00:00,,138,,admin,,,
1285406,百香果,1187,水果,1211,其他类,12.0,13.0,12.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285405,桑葚,1187,水果,1211,其他类,6.0,8.0,7.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285404,黑枣,1187,水果,1211,其他类,6.0,12.0,9.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285403,九九草莓,1187,水果,1211,其他类,10.0,12.0,11.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285402,杨梅,1187,水果,1211,其他类,10.0,12.0,11.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285401,蓝莓,1187,水果,1211,其他类,15.0,50.0,32.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285400,火龙果,1187,水果,1211,其他类,5.0,9.0,7.0,,红,斤,2022-05-27 00:00:00,,138,,admin,,,
1285399,火龙果,1187,水果,1211,其他类,4.0,5.5,4.75,,白,斤,2022-05-27 00:00:00,,138,,admin,,,
1285398,木瓜,1187,水果,1211,其他类,5.0,5.5,5.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285397,柿饼,1187,水果,1211,其他类,6.0,12.0,9.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285396,柠檬,1187,水果,1211,其他类,4.5,5.0,4.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285395,山楂,1187,水果,1211,其他类,3.5,6.0,4.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285394,姑娘果（灯笼果）,1187,水果,1211,其他类,7.0,25.0,16.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285393,鸭梨,1187,水果,,梨类,3.3,3.7,3.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285392,雪花梨,1187,水果,,梨类,3.0,3.5,3.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285391,皇冠梨,1187,水果,,梨类,4.0,4.5,4.25,,纸箱,斤,2022-05-27 00:00:00,,138,,admin,,,
1285390,丰水梨,1187,水果,,梨类,4.2,4.6,4.4,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285389,酥梨,1187,水果,,梨类,3.3,4.0,3.65,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285388,库尔勒香梨,1187,水果,,梨类,4.0,4.8,4.4,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285387,红香酥梨,1187,水果,,梨类,3.3,3.6,3.45,,7号,斤,2022-05-27 00:00:00,,138,,admin,,,
1285386,红啤梨,1187,水果,,梨类,5.0,6.0,5.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285385,耙耙柑,1187,水果,,柑橘类,4.0,5.0,4.5,,丑橘,斤,2022-05-27 00:00:00,,138,,admin,,,
1285384,鄂、湘、川脐橙,1187,水果,,柑橘类,3.5,5.0,4.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285383,伦晚脐橙,1187,水果,,柑橘类,3.0,5.0,4.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285382,沃柑,1187,水果,,柑橘类,4.0,6.0,5.0,,贵妃柑,斤,2022-05-27 00:00:00,,138,,admin,,,
1285381,金桔,1187,水果,,柑橘类,4.0,7.5,5.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285380,油桃,1187,水果,,桃李杏类,4.0,10.0,7.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285379,蟠桃,1187,水果,,桃李杏类,7.0,10.0,8.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285378,黄油桃,1187,水果,,桃李杏类,7.0,10.0,8.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285377,黄毛桃,1187,水果,,桃李杏类,8.0,14.0,11.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285376,春雪,1187,水果,,桃李杏类,8.0,13.0,10.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285375,猕猴桃,1187,水果,,桃李杏类,5.5,6.5,6.0,,徐香,斤,2022-05-27 00:00:00,,138,,admin,,,
1285374,猕猴桃,1187,水果,,桃李杏类,4.5,5.5,5.0,,海沃德,斤,2022-05-27 00:00:00,,138,,admin,,,
1285373,李子,1187,水果,,桃李杏类,7.0,10.0,8.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285372,金太阳,1187,水果,,桃李杏类,3.0,4.0,3.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285371,丰源红,1187,水果,,桃李杏类,2.6,4.8,3.7,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285370,胭脂红,1187,水果,,桃李杏类,3.0,5.0,4.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285369,凯特白杏,1187,水果,,桃李杏类,4.0,5.0,4.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285368,无籽小号-大号,1187,水果,,西瓜类,1.4,1.6,1.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285367,麒麟、甜蜜蜜,1187,水果,,西瓜类,1.8,3.0,2.4,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285366,黑美人,1187,水果,,西瓜类,1.5,1.7,1.6,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285365,甜王,1187,水果,,西瓜类,1.4,1.6,1.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285364,特小凤,1187,水果,,西瓜类,2.0,2.4,2.2,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285363,L600吊秧瓜,1187,水果,,西瓜类,2.4,3.5,2.95,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285362,蜜童,1187,水果,,西瓜类,2.2,2.5,2.35,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285361,国产香蕉,1187,水果,,香蕉类,3.6,4.0,3.8,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285360,南美、菲律宾香蕉,1187,水果,,香蕉类,3.8,4.6,4.2,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285359,泰国香蕉,1187,水果,,香蕉类,8.4,8.6,8.5,,帝王蕉,斤,2022-05-27 00:00:00,,138,,admin,,,
1285358,晓蜜25号,1187,水果,,甜瓜类,2.4,3.0,2.7,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285357,玉菇,1187,水果,,甜瓜类,2.5,2.8,2.65,,奶香蜜,斤,2022-05-27 00:00:00,,138,,admin,,,
1285356,红金蜜,1187,水果,,甜瓜类,2.0,2.4,2.2,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285355,久红瑞,1187,水果,,甜瓜类,2.0,2.6,2.3,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285354,羊角蜜,1187,水果,,甜瓜类,2.5,4.0,3.25,,六一,斤,2022-05-27 00:00:00,,138,,admin,,,
1285353,白糖罐,1187,水果,,甜瓜类,2.3,3.0,2.65,,24号,斤,2022-05-27 00:00:00,,138,,admin,,,
1285352,景甜甜瓜,1187,水果,,甜瓜类,2.5,3.0,2.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285351,花蕾甜瓜,1187,水果,,甜瓜类,3.0,4.5,3.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285350,绿宝甜瓜,1187,水果,,甜瓜类,2.0,4.0,3.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285349,博阳,1187,水果,,甜瓜类,2.2,4.0,3.1,,系列,斤,2022-05-27 00:00:00,,138,,admin,,,
1285348,富士,1187,水果,,苹果类,2.4,3.6,3.0,,纸袋Φ70-84,斤,2022-05-27 00:00:00,,138,,admin,,,
1285347,富士,1187,水果,,苹果类,4.0,5.5,4.75,,纸袋Φ85以上,斤,2022-05-27 00:00:00,,138,,admin,,,
1285346,富士,1187,水果,,苹果类,2.2,3.5,2.85,,纸袋+膜袋,斤,2022-05-27 00:00:00,,138,,admin,,,
1285345,黄元帅,1187,水果,,苹果类,3.5,4.5,4.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285344,花牛,1187,水果,,苹果类,3.0,6.0,4.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285343,阿克苏,1187,水果,,苹果类,4.0,5.2,4.6,新疆,冰糖心,斤,2022-05-27 00:00:00,,138,,admin,,,
1285342,国光,1187,水果,,苹果类,2.0,3.0,2.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285341,阳光玫瑰,1187,水果,,葡萄类,22.0,50.0,36.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285340,玫瑰香,1187,水果,,葡萄类,10.0,12.0,11.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285339,郁金香,1187,水果,,葡萄类,10.0,13.0,11.5,,茉莉香,斤,2022-05-27 00:00:00,,138,,admin,,,
1285338,乒乓球,1187,水果,,葡萄类,8.0,13.0,10.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285337,红提,1187,水果,,葡萄类,10.0,12.0,11.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285336,黑提,1187,水果,,葡萄类,9.0,13.0,11.0,,夏黑,斤,2022-05-27 00:00:00,,138,,admin,,,
1285335,青提,1187,水果,,葡萄类,7.0,10.0,8.5,,维多利亚,斤,2022-05-27 00:00:00,,138,,admin,,,
1285334,巨峰,1187,水果,,葡萄类,6.0,14.0,10.0,,新,斤,2022-05-27 00:00:00,,138,,admin,,,
1285333,小台农,1187,水果,,芒果类,5.0,7.0,6.0,,生,斤,2022-05-27 00:00:00,,138,,admin,,,
1285332,大台农,1187,水果,,芒果类,6.0,8.0,7.0,,生,斤,2022-05-27 00:00:00,,138,,admin,,,
1285331,青皮芒果,1187,水果,,芒果类,4.0,7.0,5.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285330,贵妃芒,1187,水果,,芒果类,5.0,8.0,6.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285329,澳芒,1187,水果,,芒果类,7.0,10.0,8.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285328,水仙芒果,1187,水果,,芒果类,6.0,9.0,7.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285327,妃子笑,1187,水果,,荔枝类,8.0,12.0,10.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285326,荔枝王,1187,水果,,荔枝类,36.0,37.0,36.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285325,红灯,1187,水果,,樱桃类,12.0,20.0,16.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285324,水晶,1187,水果,,樱桃类,18.0,30.0,24.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285323,佳红,1187,水果,,樱桃类,60.0,100.0,80.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285322,美早,1187,水果,,樱桃类,13.0,50.0,31.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285321,布鲁克斯,1187,水果,,樱桃类,16.0,25.0,20.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285320,先锋,1187,水果,,樱桃类,15.0,26.0,20.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285319,沙蜜托,1187,水果,,樱桃类,14.0,25.0,19.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285318,白条猪,1189,肉禽蛋,1205,猪肉类,10.4,10.4,10.4,,瘦,斤,2022-05-27 00:00:00,,138,,admin,,,
1285317,白条猪,1189,肉禽蛋,1205,猪肉类,9.25,9.25,9.25,,肥,斤,2022-05-27 00:00:00,,138,,admin,,,
1285316,前臀尖,1189,肉禽蛋,1205,猪肉类,9.5,10.5,10.0,,瘦,斤,2022-05-27 00:00:00,,138,,admin,,,
1285315,前臀尖,1189,肉禽蛋,1205,猪肉类,9.0,9.5,9.25,,肥,斤,2022-05-27 00:00:00,,138,,admin,,,
1285314,后臀尖,1189,肉禽蛋,1205,猪肉类,9.5,10.5,10.0,,瘦,斤,2022-05-27 00:00:00,,138,,admin,,,
1285313,后臀尖,1189,肉禽蛋,1205,猪肉类,9.0,9.5,9.25,,肥,斤,2022-05-27 00:00:00,,138,,admin,,,
1285312,五花肉,1189,肉禽蛋,1205,猪肉类,13.0,14.0,13.5,,瘦,斤,2022-05-27 00:00:00,,138,,admin,,,
1285311,五花肉,1189,肉禽蛋,1205,猪肉类,12.0,13.0,12.5,,肥,斤,2022-05-27 00:00:00,,138,,admin,,,
1285310,五花头,1189,肉禽蛋,1205,猪肉类,10.0,11.0,10.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285309,纯通脊,1189,肉禽蛋,1205,猪肉类,12.0,13.0,12.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285308,通脊,1189,肉禽蛋,1205,猪肉类,9.0,10.0,9.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285307,小里脊,1189,肉禽蛋,1205,猪肉类,13.0,15.0,14.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285306,梅花肉,1189,肉禽蛋,1205,猪肉类,11.0,11.5,11.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285305,纯瘦肉,1189,肉禽蛋,1205,猪肉类,10.0,11.0,10.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285304,护心肉,1189,肉禽蛋,1205,猪肉类,13.0,13.0,13.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285303,前肘,1189,肉禽蛋,1205,猪肉类,8.0,9.0,8.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285302,后肘（带骨）,1189,肉禽蛋,1205,猪肉类,6.0,7.0,6.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285301,后肘（去骨）,1189,肉禽蛋,1205,猪肉类,7.5,8.0,7.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285300,猪尾巴,1189,肉禽蛋,1205,猪肉类,40.0,45.0,42.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285299,猪蹄,1189,肉禽蛋,1205,猪肉类,21.0,21.0,21.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285298,纯排骨,1189,肉禽蛋,1205,猪肉类,20.0,23.0,21.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285297,纯腔骨,1189,肉禽蛋,1205,猪肉类,7.0,9.0,8.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285296,腔排骨,1189,肉禽蛋,1205,猪肉类,13.0,15.0,14.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285295,梅花骨,1189,肉禽蛋,1205,猪肉类,9.0,10.0,9.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285294,棒骨,1189,肉禽蛋,1205,猪肉类,8.0,9.0,8.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285293,猪头,1189,肉禽蛋,1205,猪肉类,9.0,9.5,9.25,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285292,猪口条,1189,肉禽蛋,1205,猪肉类,14.0,14.0,14.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285291,猪耳,1189,肉禽蛋,1205,猪肉类,26.0,26.0,26.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285290,猪脑,1189,肉禽蛋,1205,猪肉类,25.0,27.0,26.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285289,猪肚,1189,肉禽蛋,1205,猪肉类,20.0,21.0,20.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285288,猪板油,1189,肉禽蛋,1205,猪肉类,5.5,6.0,5.75,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285287,肥膘肉,1189,肉禽蛋,1205,猪肉类,4.0,5.0,4.5,,,斤,2022-05-27 00:00:00,,138,,admin,,,
1285286,猪腰子,1189,肉禽蛋,1205,猪肉类,15.0,15.0,15.0,,,斤,2022-05-27 00:00:00,,138,,admin,,,
